Station_ID,time,altimeter_set_1,air_temp,dew_point_temp,relative_humidity_set_1,wind_speed,wind_direction,wind_gust_set_1,snow_depth_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,cloud_low_symbol_set_1,cloud_mid_symbol_set_1,cloud_high_symbol_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure,sea_level_pressure_set_1d
KMKE,09/06/2016 18:52 UTC,101523.88,33.9,22.8,52.86,7.2,200,10.29,,101450,,2502,,,,,,,506,856,,,10,,KMKE 061852Z 20014G20KT 10SM FEW050 FEW085 SCT250 34/23 A2998 RMK AO2 SLP145 T03390228,,,,,,,,,,SSW,39.16,,scattered,,,,22.98,98901.38,101346.74
KMKE,09/06/2016 18:55 UTC,101523.88,33,,52.61,8.23,210,,,,,,,,,,,,1,,,,10,,METAR KMKE 061855Z AUTO 21016KT 10SM CLR 33/22 A2998,,,,,,,,,,SSW,37.06,,clear,,,,22.07,98901.38,101354.02
KMKE,09/06/2016 19:00 UTC,101490.02,33,,52.61,8.75,200,,,,,,,,,,,,1,,,,10,,METAR KMKE 061900Z AUTO 20017KT 10SM CLR 33/22 A2997,,,,,,,,,,SSW,37.06,,clear,,,,22.07,98868.4,101320.22
KMKE,09/06/2016 19:05 UTC,101490.02,33,,52.61,7.2,200,9.77,,,,,,,,,,,1,,,,10,,METAR KMKE 061905Z AUTO 20014G19KT 10SM CLR 33/22 A2997,,,,,,,,,,SSW,37.06,,clear,,,,22.07,98868.4,101320.22
KMKE,09/06/2016 19:10 UTC,101490.02,34,,49.75,6.17,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 061910Z AUTO 22012KT 10SM CLR 34/22 A2997,,,,,,,,,,SW,38.31,,clear,,,,22.08,98868.4,101312.16
KMKE,09/06/2016 19:15 UTC,101490.02,34,,52.86,9.26,200,,,,,,,,,,,,1,,,,10,,METAR KMKE 061915Z AUTO 20018KT 10SM CLR 34/23 A2997,,,,,,,,,,SSW,39.39,,clear,,,,23.08,98868.4,101312.14
KMKE,09/06/2016 19:20 UTC,101490.02,33,,52.61,7.2,200,,,,,,,,,,,,1,,,,10,,METAR KMKE 061920Z AUTO 20014KT 10SM CLR 33/22 A2997,,,,,,,,,,SSW,37.06,,clear,,,,22.07,98868.4,101320.22
KMKE,09/06/2016 19:25 UTC,101490.02,34,,52.86,6.69,210,,,,,,,,,,,,1,,,,10,,METAR KMKE 061925Z AUTO 21013KT 10SM CLR 34/23 A2997,,,,,,,,,,SSW,39.39,,clear,,,,23.08,98868.4,101312.14
KMKE,09/06/2016 19:30 UTC,101490.02,34,,49.75,6.69,230,,,,,,,,,,,,1,,,,10,,METAR KMKE 061930Z AUTO 23013KT 10SM CLR 34/22 A2997,,,,,,,,,,SW,38.31,,clear,,,,22.08,98868.4,101312.16
KMKE,09/06/2016 19:35 UTC,101490.02,33,,52.61,8.75,210,,,,,,,,,,,,1,,,,10,,METAR KMKE 061935Z AUTO 21017KT 10SM CLR 33/22 A2997,,,,,,,,,,SSW,37.06,,clear,,,,22.07,98868.4,101320.22
KMKE,09/06/2016 19:40 UTC,101490.02,33,,52.61,7.2,210,,,,,,,,,,,,436,,,,10,,METAR KMKE 061940Z AUTO 21014KT 10SM FEW043 33/22 A2997,,,,,,,,,,SSW,37.06,,thin scattered,,,,22.07,98868.4,101320.22
KMKE,09/06/2016 19:45 UTC,101490.02,34,,49.75,8.23,210,10.8,,,,,,,,,,,436,806,,,10,,METAR KMKE 061945Z AUTO 21016G21KT 10SM FEW043 FEW080 34/22 A2997,,,,,,,,,,SSW,38.31,,thin scattered,,,,22.08,98868.4,101312.16
KMKE,09/06/2016 19:50 UTC,101456.15,34,,49.75,7.2,210,,,,,,,,,,,,456,806,,,10,,METAR KMKE 061950Z AUTO 21014KT 10SM FEW045 FEW080 34/22 A2996,,,,,,,,,,SSW,38.31,,thin scattered,,,,22.08,98835.4,101278.34
KMKE,09/06/2016 19:52 UTC,101456.15,33.9,22.2,49.75,6.69,210,11.32,,101390,,2502,,,,,,,456,806,,,10,,KMKE 061952Z 21013G22KT 10SM FEW045 FEW080 SCT250 34/22 A2996 RMK AO2 PK WND 21026/1858 SLP139 T03390222,,,13.38,,,,,210,,SSW,38.09,,scattered,,,,21.99,98835.4,101279.15
KMKE,09/06/2016 19:55 UTC,101456.15,34,,49.75,8.23,220,,,,,,,,,,,,806,,,,10,,METAR KMKE 061955Z AUTO 22016KT 10SM FEW080 34/22 A2996,,,,,,,,,,SW,38.31,,thin scattered,,,,22.08,98835.4,101278.34
KMKE,09/06/2016 20:00 UTC,101456.15,34,,49.75,7.72,220,10.29,,,,,,,,,,,436,,,,10,,METAR KMKE 062000Z AUTO 22015G20KT 10SM FEW043 34/22 A2996,,,,,,,,,,SW,38.31,,thin scattered,,,,22.08,98835.4,101278.34
KMKE,09/06/2016 20:05 UTC,101456.15,34,,49.75,7.72,220,,,,,,,,,,,,436,,,,10,,METAR KMKE 062005Z AUTO 22015KT 10SM FEW043 34/22 A2996,,,,,,,,,,SW,38.31,,thin scattered,,,,22.08,98835.4,101278.34
KMKE,09/06/2016 20:10 UTC,101456.15,34,,49.75,8.23,200,,,,,,,,,,,,1,,,,10,,METAR KMKE 062010Z AUTO 20016KT 10SM CLR 34/22 A2996,,,,,,,,,,SSW,38.31,,clear,,,,22.08,98835.4,101278.34
KMKE,09/06/2016 20:15 UTC,101422.29,33,,52.61,8.23,220,,,,,,,,,,,,1,,,,10,,METAR KMKE 062015Z AUTO 22016KT 10SM CLR 33/22 A2995,,,,,,,,,,SW,37.06,,clear,,,,22.07,98802.42,101252.6
KMKE,09/06/2016 20:20 UTC,101422.29,33,,52.61,8.23,210,,,,,,,,,,,,1,,,,10,,METAR KMKE 062020Z AUTO 21016KT 10SM CLR 33/22 A2995,,,,,,,,,,SSW,37.06,,clear,,,,22.07,98802.42,101252.6
KMKE,09/06/2016 20:25 UTC,101422.29,33,,52.61,7.2,220,,,,,806,,,,,,,426,606,,,10,,METAR KMKE 062025Z AUTO 22014KT 10SM FEW042 FEW060 FEW080 33/22 A2995,,,,,,,,,,SW,37.06,,thin scattered,,,,22.07,98802.42,101252.6
KMKE,09/06/2016 20:30 UTC,101422.29,33,,55.9,6.69,200,,,,,756,,,,,,,426,606,,,10,,METAR KMKE 062030Z AUTO 20013KT 10SM FEW042 FEW060 FEW075 33/23 A2995,,,,,,,,,,SSW,38.11,,thin scattered,,,,23.06,98802.42,101252.58
KMKE,09/06/2016 20:35 UTC,101422.29,33,,55.9,6.17,190,,,,,,,,,,,,426,,,,10,,METAR KMKE 062035Z AUTO 19012KT 10SM FEW042 33/23 A2995,,,,,,,,,,S,38.11,,thin scattered,,,,23.06,98802.42,101252.58
KMKE,09/06/2016 20:40 UTC,101422.29,34,,52.86,6.17,220,,,,,,,,,,,,426,,,,10,,METAR KMKE 062040Z AUTO 22012KT 10SM FEW042 34/23 A2995,,,,,,,,,,SW,39.39,,thin scattered,,,,23.08,98802.42,101244.53
KMKE,09/06/2016 20:45 UTC,101422.29,34,,52.86,7.72,210,,,,,,,,,,,,426,,,,10,,METAR KMKE 062045Z AUTO 21015KT 10SM FEW042 34/23 A2995,,,,,,,,,,SSW,39.39,,thin scattered,,,,23.08,98802.42,101244.53
KMKE,09/06/2016 20:50 UTC,101388.43,33,,55.9,8.23,200,,,,,,,,,,,,426,606,,,10,,METAR KMKE 062050Z AUTO 20016KT 10SM FEW042 FEW060 33/23 A2994,,,,,,,,,,SSW,38.11,,thin scattered,,,,23.06,98769.43,101218.77
KMKE,09/06/2016 20:52 UTC,101388.43,32.8,22.2,52.61,8.23,200,10.8,,101330,,,,,,6022,,,426,802,,,10,,KMKE 062052Z 20016G21KT 10SM FEW042 SCT080 33/22 A2994 RMK AO2  SLP133 T03280222 56022,,,,,,,,,,SSW,36.64,,scattered,,,,21.88,98769.43,101220.42
KMKE,09/06/2016 20:55 UTC,101388.43,33,,52.61,8.75,230,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062055Z AUTO 23017KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 21:00 UTC,101388.43,33,,55.9,8.75,180,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062100Z AUTO 18017KT 10SM FEW042 SCT080 33/23 A2994,,,,,,,,,,S,38.11,,scattered,,,,23.06,98769.43,101218.77
KMKE,09/06/2016 21:05 UTC,101388.43,33,,55.9,6.17,190,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062105Z AUTO 19012KT 10SM FEW042 SCT080 33/23 A2994,,,,,,,,,,S,38.11,,scattered,,,,23.06,98769.43,101218.77
KMKE,09/06/2016 21:10 UTC,101388.43,33,,55.9,6.69,210,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062110Z AUTO 21013KT 10SM FEW042 SCT080 33/23 A2994,,,,,,,,,,SSW,38.11,,scattered,,,,23.06,98769.43,101218.77
KMKE,09/06/2016 21:15 UTC,101422.29,33,,55.9,6.69,200,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062115Z AUTO 20013KT 10SM FEW042 SCT080 33/23 A2995,,,,,,,,,,SSW,38.11,,scattered,,,,23.06,98802.42,101252.58
KMKE,09/06/2016 21:20 UTC,101388.43,33,,55.9,6.69,200,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062120Z AUTO 20013KT 10SM FEW042 SCT080 33/23 A2994,,,,,,,,,,SSW,38.11,,scattered,,,,23.06,98769.43,101218.77
KMKE,09/06/2016 21:25 UTC,101388.43,32,,59.13,7.2,210,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062125Z AUTO 21014KT 10SM FEW042 SCT080 32/23 A2994,,,,,,,,,,SSW,36.81,,scattered,,,,23.05,98769.43,101226.88
KMKE,09/06/2016 21:30 UTC,101388.43,33,,55.9,6.17,210,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062130Z AUTO 21012KT 10SM FEW042 SCT080 33/23 A2994,,,,,,,,,,SSW,38.11,,scattered,,,,23.06,98769.43,101218.77
KMKE,09/06/2016 21:35 UTC,101388.43,33,,52.61,7.72,210,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062135Z AUTO 21015KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SSW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 21:40 UTC,101388.43,33,,52.61,7.72,220,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062140Z AUTO 22015KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 21:45 UTC,101388.43,33,,52.61,8.23,220,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062145Z AUTO 22016KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 21:50 UTC,101388.43,33,,52.61,7.72,220,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062150Z AUTO 22015KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 21:52 UTC,101388.43,32.8,21.7,52.61,6.17,220,10.29,,101320,,,,,,,,,426,802,,,10,,KMKE 062152Z COR 22012G20KT 10SM FEW042 SCT080 33/22 A2994 RMK AO2  LTG DSNT N AND NW CB DSNT NW-N SLP132 T03280217,,,,,,,,,,SW,36.64,,scattered,,,,21.88,98769.43,101220.42
KMKE,09/06/2016 21:55 UTC,101388.43,33,,52.61,6.17,220,8.75,,,,,,,,,,,426,802,,,10,,METAR KMKE 062155Z AUTO 22012G17KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 22:00 UTC,101388.43,33,,52.61,6.69,230,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062200Z AUTO 23013KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 22:05 UTC,101388.43,34,,49.75,7.2,230,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062205Z AUTO 23014KT 10SM FEW042 SCT080 34/22 A2994,,,,,,,,,,SW,38.31,,scattered,,,,22.08,98769.43,101210.74
KMKE,09/06/2016 22:10 UTC,101422.29,34,,49.75,6.69,230,9.26,,,,,,,,,,,426,802,,,10,,METAR KMKE 062210Z AUTO 23013G18KT 10SM FEW042 SCT080 34/22 A2995,,,,,,,,,,SW,38.31,,scattered,,,,22.08,98802.42,101244.55
KMKE,09/06/2016 22:15 UTC,101388.43,33,,52.61,8.23,220,10.8,,,,,,,,,,,426,802,,,10,,METAR KMKE 062215Z AUTO 22016G21KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 22:20 UTC,101388.43,33,,52.61,7.72,210,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062220Z AUTO 21015KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SSW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 22:25 UTC,101422.29,33,,52.61,6.17,220,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062225Z AUTO 22012KT 10SM FEW042 SCT080 33/22 A2995,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98802.42,101252.6
KMKE,09/06/2016 22:30 UTC,101422.29,33,,52.61,9.26,230,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062230Z AUTO 23018KT 10SM FEW042 SCT080 33/22 A2995,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98802.42,101252.6
KMKE,09/06/2016 22:35 UTC,101422.29,33,,52.61,8.75,230,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062235Z AUTO 23017KT 10SM FEW042 SCT080 33/22 A2995,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98802.42,101252.6
KMKE,09/06/2016 22:40 UTC,101388.43,33,,52.61,7.72,230,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062240Z AUTO 23015KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 22:45 UTC,101388.43,33,,52.61,7.72,230,,,,,,,,,,,,426,802,,,10,,METAR KMKE 062245Z AUTO 23015KT 10SM FEW042 SCT080 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 22:50 UTC,101388.43,33,,52.61,7.2,230,,,,,,,,,,,,446,752,,,10,,METAR KMKE 062250Z AUTO 23014KT 10SM FEW044 SCT075 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 22:52 UTC,101388.43,32.8,21.7,52.61,7.2,220,11.32,,101330,,752,,,,,,,446,556,,,10,,KMKE 062252Z 22014G22KT 10SM FEW044 FEW055 SCT075 SCT250 33/22  A2994 RMK AO2 LTG DSNT NE SLP133 CB DSNT NE T03280217,,,,,,,,,,SW,36.64,,scattered,,,,21.88,98769.43,101220.42
KMKE,09/06/2016 22:55 UTC,101388.43,33,,52.61,8.23,230,10.8,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062255Z AUTO 23016G21KT 10SM FEW044 FEW055 SCT075 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 23:00 UTC,101388.43,33,,52.61,7.72,230,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062300Z AUTO 23015KT 10SM FEW044 FEW055 SCT075 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 23:05 UTC,101388.43,33,,52.61,8.75,220,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062305Z AUTO 22017KT 10SM FEW044 FEW055 SCT075 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 23:10 UTC,101388.43,33,,52.61,6.17,230,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062310Z AUTO 23012KT 10SM FEW044 FEW055 SCT075 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 23:15 UTC,101388.43,33,,52.61,7.2,230,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062315Z AUTO 23014KT 10SM FEW044 FEW055 SCT075 33/22 A2994,,,,,,,,,,SW,37.06,,scattered,,,,22.07,98769.43,101218.8
KMKE,09/06/2016 23:20 UTC,101388.43,32,,55.65,7.72,220,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062320Z AUTO 22015KT 10SM FEW044 FEW055 SCT075 32/22 A2994,,,,,,,,,,SW,35.82,,scattered,,,,22.05,98769.43,101226.9
KMKE,09/06/2016 23:25 UTC,101388.43,32,,55.65,7.2,230,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062325Z AUTO 23014KT 10SM FEW044 FEW055 SCT075 32/22 A2994,,,,,,,,,,SW,35.82,,scattered,,,,22.05,98769.43,101226.9
KMKE,09/06/2016 23:30 UTC,101388.43,32,,55.65,5.66,230,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062330Z AUTO 23011KT 10SM FEW044 FEW055 SCT075 32/22 A2994,,,,,,,,,,SW,35.82,,scattered,,,,22.05,98769.43,101226.9
KMKE,09/06/2016 23:35 UTC,101388.43,32,,55.65,6.17,230,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062335Z AUTO 23012KT 10SM FEW044 FEW055 SCT075 32/22 A2994,,,,,,,,,,SW,35.82,,scattered,,,,22.05,98769.43,101226.9
KMKE,09/06/2016 23:40 UTC,101388.43,32,,55.65,7.2,220,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062340Z AUTO 22014KT 10SM FEW044 FEW055 SCT075 32/22 A2994,,,,,,,,,,SW,35.82,,scattered,,,,22.05,98769.43,101226.9
KMKE,09/06/2016 23:45 UTC,101388.43,32,,55.65,5.14,220,,,,,752,,,,,,,446,556,,,10,,METAR KMKE 062345Z AUTO 22010KT 10SM FEW044 FEW055 SCT075 32/22 A2994,,,,,,,,,,SW,35.82,,scattered,,,,22.05,98769.43,101226.9
KMKE,09/06/2016 23:50 UTC,101388.43,32,,55.65,6.69,230,9.26,,,,,,,,,,,446,756,,,10,,METAR KMKE 062350Z AUTO 23013G18KT 10SM FEW044 FEW075 32/22 A2994,,,,,,,,,,SW,35.82,,thin scattered,,,,22.05,98769.43,101226.9
KMKE,09/06/2016 23:52 UTC,101388.43,31.7,21.7,55.65,6.69,220,9.26,,101330,,2506,,,,5000,,,446,756,,,10,,KMKE 062352Z 22013G18KT 10SM FEW044 FEW075 FEW250 32/22 A2994 RMK AO2 SLP133 CB DSNT NW-NE TCU DSNT N T03170217 10344 20317  55000,34.4,31.7,,,,,,,,SW,35.2,,thin scattered,,,,21.77,98769.43,101229.35
KMKE,09/06/2016 23:55 UTC,101388.43,32,,55.65,5.14,220,,,,,,,,,,,,446,756,,,10,,METAR KMKE 062355Z AUTO 22010KT 10SM FEW044 FEW075 32/22 A2994,,,,,,,,,,SW,35.82,,thin scattered,,,,22.05,98769.43,101226.9
KMKE,09/07/2016 00:00 UTC,101388.43,32,,55.65,5.66,230,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070000Z AUTO 23011KT 10SM FEW041 FEW075 32/22 A2994,,,,,,,,,,SW,35.82,,thin scattered,,,,22.05,98769.43,101226.9
KMKE,09/07/2016 00:05 UTC,101388.43,31,,58.89,6.17,220,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070005Z AUTO 22012KT 10SM FEW041 FEW075 31/22 A2994,,,,,,,,,,SW,34.57,,thin scattered,,,,22.04,98769.43,101235.06
KMKE,09/07/2016 00:10 UTC,101422.29,31,,58.89,5.14,220,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070010Z AUTO 22010KT 10SM FEW041 FEW075 31/22 A2995,,,,,,,,,,SW,34.57,,thin scattered,,,,22.04,98802.42,101268.88
KMKE,09/07/2016 00:15 UTC,101422.29,31,,58.89,5.66,220,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070015Z AUTO 22011KT 10SM FEW041 FEW075 31/22 A2995,,,,,,,,,,SW,34.57,,thin scattered,,,,22.04,98802.42,101268.88
KMKE,09/07/2016 00:20 UTC,101422.29,31,,58.89,5.14,220,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070020Z AUTO 22010KT 10SM FEW041 FEW075 31/22 A2995,,,,,,,,,,SW,34.57,,thin scattered,,,,22.04,98802.42,101268.88
KMKE,09/07/2016 00:25 UTC,101456.15,31,,58.89,4.63,230,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070025Z AUTO 23009KT 10SM FEW041 FEW075 31/22 A2996,,,,,,,,,,SW,34.57,,thin scattered,,,,22.04,98835.4,101302.68
KMKE,09/07/2016 00:30 UTC,101456.15,31,,58.89,5.14,220,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070030Z AUTO 22010KT 10SM FEW041 FEW075 31/22 A2996,,,,,,,,,,SW,34.57,,thin scattered,,,,22.04,98835.4,101302.68
KMKE,09/07/2016 00:35 UTC,101456.15,31,,58.89,4.63,210,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070035Z AUTO 21009KT 10SM FEW041 FEW075 31/22 A2996,,,,,,,,,,SSW,34.57,,thin scattered,,,,22.04,98835.4,101302.68
KMKE,09/07/2016 00:40 UTC,101456.15,31,,58.89,3.09,210,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070040Z AUTO 21006KT 10SM FEW041 FEW075 31/22 A2996,,,,,,,,,,SSW,34.57,,thin scattered,,,,22.04,98835.4,101302.68
KMKE,09/07/2016 00:45 UTC,101456.15,31,,58.89,3.6,200,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070045Z AUTO 20007KT 10SM FEW041 FEW075 31/22 A2996,,,,,,,,,,SSW,34.57,,thin scattered,,,,22.04,98835.4,101302.68
KMKE,09/07/2016 00:50 UTC,101490.02,31,,58.89,3.6,200,,,,,,,,,,,,416,756,,,10,,METAR KMKE 070050Z AUTO 20007KT 10SM FEW041 FEW075 31/22 A2997,,,,,,,,,,SSW,34.57,,thin scattered,,,,22.04,98868.4,101336.5
KMKE,09/07/2016 00:52 UTC,101490.02,30.6,22.2,58.89,3.6,200,,,101410,,2506,,,,,,,406,556,,,10,,KMKE 070052Z 20007KT 10SM FEW040 FEW055 FEW250 31/22 A2997 RMK AO2  LTG DSNT N AND NW SLP141 OCNL LTG DSNT NE CB DSNT NW-NE TCU  DSNT N T03060222,,,,,,,,,,SSW,33.76,,thin scattered,,,,21.66,98868.4,101339.79
