Station_ID,time,altimeter_set_1,air_temp,dew_point_temp,relative_humidity_set_1,wind_speed,wind_direction,wind_gust_set_1,snow_depth_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,cloud_low_symbol_set_1,cloud_mid_symbol_set_1,cloud_high_symbol_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure,sea_level_pressure_set_1d
KMKE,07/11/2017 08:50 UTC,101083.65,19,,93.94,2.06,110,,,,,,,,,,,,,,,,10,,METAR KMKE 110850Z AUTO 11004KT 10SM 19/18 A2985,,,,,,,,,,ESE,,,,,,,18,98472.52,101032.84
KMKE,07/11/2017 08:52 UTC,101083.65,18.9,18.3,96.32,2.57,110,,,101030,,,,,,3003,,,36,2502,,,10,,KMKE 110852Z 11005KT 10SM FEW003 SCT250 19/18 A2985 RMK AO2 SLP103  T01890183 53003,,,,,,,,,,ESE,,,scattered,,,,18.3,98472.52,101033.72
KMKE,07/11/2017 08:55 UTC,101083.65,19,,93.94,2.06,110,,,,,,,,,,,,32,,,,10,,METAR KMKE 110855Z AUTO 11004KT 10SM SCT003 19/18 A2985,,,,,,,,,,ESE,,,scattered,,,,18,98472.52,101032.84
KMKE,07/11/2017 09:00 UTC,101083.65,19,,100,3.09,140,,,,,,,,,,,,32,,,,10,,METAR KMKE 110900Z AUTO 14006KT 10SM SCT003 19/19 A2985,,,,,,,,,,SE,,,scattered,,,,19,98472.52,101032.82
KMKE,07/11/2017 09:05 UTC,101117.52,20,,93.98,2.57,140,,,,,,,,,,,,32,,,,10,,METAR KMKE 110905Z AUTO 14005KT 10SM SCT003 20/19 A2986,,,,,,,,,,SE,,,scattered,,,,18.99,98505.52,101057.85
KMKE,07/11/2017 09:10 UTC,101117.52,19,,100,2.06,160,,,,,,,,,,,,32,,,,10,,METAR KMKE 110910Z AUTO 16004KT 10SM SCT003 19/19 A2986,,,,,,,,,,SSE,,,scattered,,,,19,98505.52,101066.68
KMKE,07/11/2017 09:15 UTC,101117.52,19,,100,2.06,170,,,,,,,,,,,,32,,,,9,,METAR KMKE 110915Z AUTO 17004KT 9SM SCT003 19/19 A2986,,,,,,,,,,S,,,scattered,,,,19,98505.52,101066.68
KMKE,07/11/2017 09:20 UTC,101117.52,20,,93.98,1.54,150,,,,,,,,,,,,32,,,,9,,METAR KMKE 110920Z AUTO 15003KT 9SM SCT003 20/19 A2986,,,,,,,,,,SSE,,,scattered,,,,18.99,98505.52,101057.85
KMKE,07/11/2017 09:25 UTC,101117.52,19,,100,0,0,,,,,,,,,,,,32,,,,10,,METAR KMKE 110925Z AUTO 00000KT 10SM SCT003 19/19 A2986,,,,,,,,,,N,,,scattered,,,,19,98505.52,101066.68
KMKE,07/11/2017 09:30 UTC,101117.52,19,,100,2.06,150,,,,,,,,,,,,32,,,,10,,METAR KMKE 110930Z AUTO 15004KT 10SM SCT003 19/19 A2986,,,,,,,,,,SSE,,,scattered,,,,19,98505.52,101066.68
KMKE,07/11/2017 09:35 UTC,101117.52,19,,100,1.54,130,,,,,,,,,,,,32,,,,10,,METAR KMKE 110935Z AUTO 13003KT 10SM SCT003 19/19 A2986,,,,,,,,,,SE,,,scattered,,,,19,98505.52,101066.68
KMKE,07/11/2017 09:40 UTC,101117.52,19,,100,0,0,,,,,,,,,,,,36,,,,10,,METAR KMKE 110940Z AUTO 00000KT 10SM FEW003 19/19 A2986,,,,,,,,,,N,,,thin scattered,,,,19,98505.52,101066.68
KMKE,07/11/2017 09:45 UTC,101117.52,19,,100,0,0,,,,,,,,,,,,36,,,,10,,METAR KMKE 110945Z AUTO 00000KT 10SM FEW003 19/19 A2986,,,,,,,,,,N,,,thin scattered,,,,19,98505.52,101066.68
KMKE,07/11/2017 09:50 UTC,101151.38,20,,93.98,0,0,,,,9,,,,,,,,,,,,10,,METAR KMKE 110950Z AUTO 00000KT 10SM BCFG 20/19 A2987,,,,,,,,,,N,,fog,fog,,,,18.99,98538.5,101091.69
KMKE,07/11/2017 09:52 UTC,101151.38,19.4,18.9,96.94,0,0,,,101110,9,,,,,,,,2502,,,,10,,KMKE 110952Z 00000KT 10SM BCFG SCT250 19/19 A2987 RMK AO2 SLP111  T01940189,,,,,,,,,,N,,fog,fog,,,,18.9,98538.5,101096.98
KMKE,07/11/2017 09:55 UTC,101185.24,19,,100,1.54,190,,,,9,,,,,,,,,,,,10,,METAR KMKE 110955Z AUTO 19003KT 10SM BCFG 19/19 A2988,,,,,,,,,,S,,fog,fog,,,,19,98571.49,101134.37
KMKE,07/11/2017 10:00 UTC,101151.38,19,,100,0,0,,,,9,,,,,,,,,,,,10,,METAR KMKE 111000Z AUTO 00000KT 10SM BCFG 19/19 A2987,,,,,,,,,,N,,fog,fog,,,,19,98538.5,101100.52
KMKE,07/11/2017 10:05 UTC,101185.24,20,,93.98,2.57,210,,,,9,,,,,,,,,,,,10,,METAR KMKE 111005Z AUTO 21005KT 10SM BCFG 20/19 A2988,,,,,,,,,,SSW,,fog,fog,,,,18.99,98571.49,101125.53
KMKE,07/11/2017 10:10 UTC,101185.24,19,,93.94,2.57,210,,,,9,,,,,,,,,,,,10,,METAR KMKE 111010Z AUTO 21005KT 10SM BCFG 19/18 A2988,,,,,,,,,,SSW,,fog,fog,,,,18,98571.49,101134.39
KMKE,07/11/2017 10:15 UTC,101185.24,19,,100,2.06,210,,,,9,,,,,,,,,,,,10,,METAR KMKE 111015Z AUTO 21004KT 10SM BCFG 19/19 A2988,,,,,,,,,,SSW,,fog,fog,,,,19,98571.49,101134.37
KMKE,07/11/2017 10:20 UTC,101185.24,20,,93.98,1.54,220,,,,9,,,,,,,,,,,,10,,METAR KMKE 111020Z AUTO 22003KT 10SM BCFG 20/19 A2988,,,,,,,,,,SW,,fog,fog,,,,18.99,98571.49,101125.53
KMKE,07/11/2017 10:25 UTC,101185.24,20,,93.98,0,0,,,,9,,,,,,,,,,,,10,,METAR KMKE 111025Z AUTO 00000KT 10SM BCFG 20/19 A2988,,,,,,,,,,N,,fog,fog,,,,18.99,98571.49,101125.53
KMKE,07/11/2017 10:30 UTC,101185.24,20,,93.98,0,0,,,,9,,,,,,,,,,,,10,,METAR KMKE 111030Z AUTO 00000KT 10SM BCFG 20/19 A2988,,,,,,,,,,N,,fog,fog,,,,18.99,98571.49,101125.53
KMKE,07/11/2017 10:35 UTC,101151.38,20,,93.98,0,0,,,,9,,,,,,,,,,,,10,,METAR KMKE 111035Z AUTO 00000KT 10SM BCFG 20/19 A2987,,,,,,,,,,N,,fog,fog,,,,18.99,98538.5,101091.69
KMKE,07/11/2017 10:40 UTC,101151.38,19,,100,0,0,,,,9,,,,,,,,,,,,8,,METAR KMKE 111040Z AUTO 00000KT 8SM BCFG 19/19 A2987,,,,,,,,,,N,,fog,fog,,,,19,98538.5,101100.52
KMKE,07/11/2017 10:45 UTC,101151.38,19,,93.94,0,0,,,,9,,,,,,,,,,,,7,,METAR KMKE 111045Z AUTO 00000KT 7SM BCFG 19/18 A2987,,,,,,,,,,N,,fog,fog,,,,18,98538.5,101100.54
KMKE,07/11/2017 10:50 UTC,101151.38,19,,93.94,0,0,,,,9,,,,,,,,,,,,9,,METAR KMKE 111050Z AUTO 00000KT 9SM BCFG 19/18 A2987,,,,,,,,,,N,,fog,fog,,,,18,98538.5,101100.54
KMKE,07/11/2017 10:52 UTC,101185.24,18.9,18.3,96.32,0,0,,,101130,9,,,,,,,,2002,2503,,,10,,KMKE 111052Z 00000KT 10SM BCFG SCT200 BKN250 19/18 A2988 RMK AO2  SLP113 TCU DSNT SE T01890183,,,,7620,,,,,,N,,fog,fog,,,,18.3,98571.49,101135.27
KMKE,07/11/2017 10:55 UTC,101151.38,19,,93.94,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111055Z AUTO 00000KT 10SM 19/18 A2987,,,,,,,,,,N,,,,,,,18,98538.5,101100.54
KMKE,07/11/2017 11:00 UTC,101151.38,19,,93.94,1.54,20,,,,,,,,,,,,,,,,10,,METAR KMKE 111100Z AUTO 02003KT 10SM 19/18 A2987,,,,,,,,,,NNE,,,,,,,18,98538.5,101100.54
KMKE,07/11/2017 11:05 UTC,101151.38,19,,93.94,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111105Z AUTO 00000KT 10SM 19/18 A2987,,,,,,,,,,N,,,,,,,18,98538.5,101100.54
KMKE,07/11/2017 11:10 UTC,101117.52,19,,100,1.54,20,,,,,,,,,,,,,,,,10,,METAR KMKE 111110Z AUTO 02003KT 10SM 19/19 A2986,,,,,,,,,,NNE,,,,,,,19,98505.52,101066.68
KMKE,07/11/2017 11:15 UTC,101117.52,19,,100,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111115Z AUTO 00000KT 10SM 19/19 A2986,,,,,,,,,,N,,,,,,,19,98505.52,101066.68
KMKE,07/11/2017 11:20 UTC,,,,,,,,,,,,,,,,,,,,,,,,METAR KMKE 111120Z AUTO 00000KT 10SM 20/19 A2986,,,,,,,,,,,,,,,,,,,None
KMKE,07/11/2017 11:25 UTC,,,,,,,,,,,,,,,,,,,,,,,,METAR KMKE 111125Z AUTO 00000KT 10SM 21/19 A2987,,,,,,,,,,,,,,,,,,,None
KMKE,07/11/2017 11:30 UTC,101117.52,21,,88.37,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111130Z AUTO 00000KT 10SM 21/19 A2986,,,,,,,,,,N,,,,,,,18.99,98505.52,101049.09
KMKE,07/11/2017 11:35 UTC,101151.38,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111135Z AUTO 00000KT 10SM 22/19 A2987,,,,,,,,,,N,,,,,,,18.99,98538.5,101074.21
KMKE,07/11/2017 11:40 UTC,101117.52,21,,88.37,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111140Z AUTO 00000KT 10SM 21/19 A2986,,,,,,,,,,N,,,,,,,18.99,98505.52,101049.09
KMKE,07/11/2017 11:45 UTC,101151.38,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111145Z AUTO 00000KT 10SM 22/19 A2987,,,,,,,,,,N,,,,,,,18.99,98538.5,101074.21
KMKE,07/11/2017 11:50 UTC,101151.38,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111150Z AUTO 00000KT 10SM 22/19 A2987,,,,,,,,,,N,,,,,,,18.99,98538.5,101074.21
KMKE,07/11/2017 11:52 UTC,101151.38,21.7,19.4,86.8,0,0,,,101110,,,,,,8,,,2002,2503,,0.508,10,,KMKE 111152Z 00000KT 10SM SCT200 BKN250 22/19 A2987 RMK AO2 SLP111  70002 T02170194 10222 20189 50008,22.2,18.9,,7620,,,,,,N,,,broken,,,,19.39,98538.5,101076.81
KMKE,07/11/2017 11:55 UTC,101151.38,22,,83.13,0,0,,,,,,,,,,,,1,,,,10,,METAR KMKE 111155Z AUTO 00000KT 10SM CLR 22/19 A2987,,,,,,,,,,N,,,clear,,,,18.99,98538.5,101074.21
KMKE,07/11/2017 12:00 UTC,101151.38,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111200Z AUTO 00000KT 10SM 22/19 A2987,,,,,,,,,,N,,,,,,,18.99,98538.5,101074.21
KMKE,07/11/2017 12:05 UTC,101151.38,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111205Z AUTO 00000KT 10SM 22/19 A2987,,,,,,,,,,N,,,,,,,18.99,98538.5,101074.21
KMKE,07/11/2017 12:10 UTC,101185.24,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111210Z AUTO 00000KT 10SM 22/19 A2988,,,,,,,,,,N,,,,,,,18.99,98571.49,101108.05
KMKE,07/11/2017 12:15 UTC,101185.24,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111215Z AUTO 00000KT 10SM 22/19 A2988,,,,,,,,,,N,,,,,,,18.99,98571.49,101108.05
KMKE,07/11/2017 12:20 UTC,101151.38,22,,83.13,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111220Z AUTO 00000KT 10SM 22/19 A2987,,,,,,,,,,N,,,,,,,18.99,98538.5,101074.21
KMKE,07/11/2017 12:25 UTC,101151.38,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111225Z AUTO 00000KT 10SM 23/19 A2987,,,,,,,,,,N,,,,,,,18.99,98538.5,101065.56
KMKE,07/11/2017 12:30 UTC,101185.24,23,,83.25,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111230Z AUTO 00000KT 10SM 23/20 A2988,,,,,,,,,,N,,,,,,,19.99,98571.49,101099.38
KMKE,07/11/2017 12:35 UTC,101185.24,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111235Z AUTO 00000KT 10SM 23/19 A2988,,,,,,,,,,N,,,,,,,18.99,98571.49,101099.4
KMKE,07/11/2017 12:40 UTC,101185.24,23,,83.25,1.54,130,,,,,,,,,,,,,,,,10,,METAR KMKE 111240Z AUTO 13003KT 10SM 23/20 A2988,,,,,,,,,,SE,,,,,,,19.99,98571.49,101099.38
KMKE,07/11/2017 12:45 UTC,101219.11,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111245Z AUTO 00000KT 10SM 23/19 A2989,,,,,,,,,,N,,,,,,,18.99,98604.49,101133.24
KMKE,07/11/2017 12:50 UTC,101185.24,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111250Z AUTO 00000KT 10SM 23/19 A2988,,,,,,,,,,N,,,,,,,18.99,98571.49,101099.4
KMKE,07/11/2017 12:52 UTC,101185.24,22.8,19.4,81.19,0,0,,,101150,,,,,,,,,2006,2503,,,10,,KMKE 111252Z 00000KT 10SM FEW200 BKN250 23/19 A2988 RMK AO2 SLP115  T02280194,,,,7620,,,,,,N,,,broken,,,,19.39,98571.49,101101.11
KMKE,07/11/2017 12:55 UTC,,,,,,,,,,,,,,,,,,,,,,,,METAR KMKE 111255Z AUTO 00000KT 10SM 23/19 A2988,,,,,,,,,,,,,,,,,,,None
KMKE,07/11/2017 13:00 UTC,101185.24,23,,83.25,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111300Z AUTO 00000KT 10SM 23/20 A2988,,,,,,,,,,N,,,,,,,19.99,98571.49,101099.38
KMKE,07/11/2017 13:05 UTC,101185.24,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111305Z AUTO 00000KT 10SM 23/19 A2988,,,,,,,,,,N,,,,,,,18.99,98571.49,101099.4
KMKE,07/11/2017 13:10 UTC,101185.24,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111310Z AUTO 00000KT 10SM 23/19 A2988,,,,,,,,,,N,,,,,,,18.99,98571.49,101099.4
KMKE,07/11/2017 13:15 UTC,101185.24,23,,83.25,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111315Z AUTO 00000KT 10SM 23/20 A2988,,,,,,,,,,N,,,,,,,19.99,98571.49,101099.38
KMKE,07/11/2017 13:20 UTC,101185.24,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111320Z AUTO 00000KT 10SM 23/19 A2988,,,,,,,,,,N,,,,,,,18.99,98571.49,101099.4
KMKE,07/11/2017 13:25 UTC,101219.11,23,,78.24,1.54,170,,,,,,,,,,,,,,,,10,,METAR KMKE 111325Z AUTO 17003KT 10SM 23/19 A2989,,,,,,,,,,S,,,,,,,18.99,98604.49,101133.24
KMKE,07/11/2017 13:30 UTC,,,,,,,,,,,,,,,,,,,,,,,,METAR KMKE 111330Z AUTO 16003KT 10SM 23/20 A2989,,,,,,,,,,,,,,,,,,,None
KMKE,07/11/2017 13:35 UTC,101185.24,23,,83.25,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111335Z AUTO 00000KT 10SM 23/20 A2988,,,,,,,,,,N,,,,,,,19.99,98571.49,101099.38
KMKE,07/11/2017 13:40 UTC,101219.11,24,,78.39,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111340Z AUTO 00000KT 10SM 24/20 A2989,,,,,,,,,,N,,,,,,,20,98604.49,101124.63
KMKE,07/11/2017 13:45 UTC,101219.11,23,,78.24,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111345Z AUTO 00000KT 10SM 23/19 A2989,,,,,,,,,,N,,,,,,,18.99,98604.49,101133.24
KMKE,07/11/2017 13:50 UTC,101219.11,24,,78.39,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111350Z AUTO 00000KT 10SM 24/20 A2989,,,,,,,,,,N,,,,,,,20,98604.49,101124.63
KMKE,07/11/2017 13:52 UTC,101219.11,24.4,20,76.54,0,0,,,101160,,,,,,,,,2503,,,,10,,KMKE 111352Z 00000KT 10SM BKN250 24/20 A2989 RMK AO2 SLP116  T02440200,,,,7620,,,,,,N,,,broken,,,,20,98604.49,101121.2
KMKE,07/11/2017 13:55 UTC,101185.24,24,,78.39,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111355Z AUTO 00000KT 10SM 24/20 A2988,,,,,,,,,,N,,,,,,,20,98571.49,101090.78
KMKE,07/11/2017 14:00 UTC,101185.24,24,,78.39,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111400Z AUTO 00000KT 10SM 24/20 A2988,,,,,,,,,,N,,,,,,,20,98571.49,101090.78
KMKE,07/11/2017 14:05 UTC,101185.24,24,,78.39,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111405Z AUTO 00000KT 10SM 24/20 A2988,,,,,,,,,,N,,,,,,,20,98571.49,101090.78
KMKE,07/11/2017 14:10 UTC,101151.38,24,,78.39,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111410Z AUTO 00000KT 10SM 24/20 A2987,,,,,,,,,,N,,,,,,,20,98538.5,101056.95
KMKE,07/11/2017 14:15 UTC,101151.38,24,,83.37,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111415Z AUTO 00000KT 10SM 24/21 A2987,,,,,,,,,,N,,,,,,,21,98538.5,101056.93
KMKE,07/11/2017 14:20 UTC,101151.38,24,,78.39,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111420Z AUTO 00000KT 10SM 24/20 A2987,,,,,,,,,,N,,,,,,,20,98538.5,101056.95
KMKE,07/11/2017 14:25 UTC,101151.38,25,,73.85,1.54,40,,,,,,,,,,,,,,,,10,,METAR KMKE 111425Z AUTO 04003KT 10SM 25/20 A2987,,,,,,,,,,NE,,,,,,,20,98538.5,101048.42
KMKE,07/11/2017 14:30 UTC,101151.38,25,,73.85,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111430Z AUTO 00000KT 10SM 25/20 A2987,,,,,,,,,,N,,,,,,,20,98538.5,101048.42
KMKE,07/11/2017 14:35 UTC,101185.24,26,,74.02,1.54,100,,,,,,,,,,,,,,,,10,,METAR KMKE 111435Z AUTO 10003KT 10SM 26/21 A2988,,,,,,,,,,E,,,,,,,21,98571.49,101073.75
KMKE,07/11/2017 14:40 UTC,101185.24,25,,78.54,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111440Z AUTO 00000KT 10SM 25/21 A2988,,,,,,,,,,N,,,,,,,21,98571.49,101082.23
KMKE,07/11/2017 14:45 UTC,101185.24,26,,74.02,0,0,,,,,,,,,,,,,,,,10,,METAR KMKE 111445Z AUTO 00000KT 10SM 26/21 A2988,,,,,,,,,,N,,,,,,,21,98571.49,101073.75
KMKE,07/11/2017 14:50 UTC,101185.24,26,,74.02,0,0,,,,,,,,,,,,406,,,,10,,METAR KMKE 111450Z AUTO 00000KT 10SM FEW040 26/21 A2988,,,,,,,,,,N,,,thin scattered,,,,21,98571.49,101073.75
KMKE,07/11/2017 14:52 UTC,101185.24,25.6,20.6,73.95,0,0,,,101130,,,,,,2,,,286,2503,,,10,,KMKE 111452Z 00000KT 10SM FEW028 BKN250 26/21 A2988 RMK AO2 SLP113  T02560206 50002,,,,7620,,,,,,N,,,broken,,,,20.6,98571.49,101077.14
KMKE,07/11/2017 14:55 UTC,101185.24,26,,74.02,3.09,90,,,,,,,,,,,,1,,,,10,,METAR KMKE 111455Z AUTO 09006KT 10SM CLR 26/21 A2988,,,,,,,,,,E,,,clear,,,,21,98571.49,101073.75
KMKE,07/11/2017 15:00 UTC,101185.24,26,,74.02,3.09,90,,,,,,,,,,,,1,,,,10,,METAR KMKE 111500Z AUTO 09006KT 10SM CLR 26/21 A2988,,,,,,,,,,E,,,clear,,,,21,98571.49,101073.75
KMKE,07/11/2017 15:05 UTC,101185.24,25,,78.54,2.57,90,,,,,,,,,,,,1,,,,10,,METAR KMKE 111505Z AUTO 09005KT 10SM CLR 25/21 A2988,,,,,,,,,,E,,,clear,,,,21,98571.49,101082.23
KMKE,07/11/2017 15:10 UTC,101185.24,26,,74.02,3.09,90,,,,,,,,,,,,286,,,,10,,METAR KMKE 111510Z AUTO 09006KT 10SM FEW028 26/21 A2988,,,,,,,,,,E,,,thin scattered,,,,21,98571.49,101073.75
KMKE,07/11/2017 15:15 UTC,101185.24,25,,78.54,3.09,90,,,,,,,,,,,,286,,,,10,,METAR KMKE 111515Z AUTO 09006KT 10SM FEW028 25/21 A2988,,,,,,,,,,E,,,thin scattered,,,,21,98571.49,101082.23
KMKE,07/11/2017 15:20 UTC,101185.24,25,,78.54,3.09,80,,,,,,,,,,,,286,,,,10,,METAR KMKE 111520Z AUTO 08006KT 10SM FEW028 25/21 A2988,,,,,,,,,,E,,,thin scattered,,,,21,98571.49,101082.23
KMKE,07/11/2017 15:25 UTC,101185.24,25,,78.54,3.6,90,,,,,,,,,,,,286,,,,10,,METAR KMKE 111525Z AUTO 09007KT 10SM FEW028 25/21 A2988,,,,,,,,,,E,,,thin scattered,,,,21,98571.49,101082.23
KMKE,07/11/2017 15:30 UTC,101219.11,25,,78.54,3.09,90,,,,,,,,,,,,286,,,,10,,METAR KMKE 111530Z AUTO 09006KT 10SM FEW028 25/21 A2989,,,,,,,,,,E,,,thin scattered,,,,21,98604.49,101116.07
KMKE,07/11/2017 15:35 UTC,,,,,,,,,,,,,,,,,,,,,,,,METAR KMKE 111535Z AUTO 09006KT 10SM FEW028 25/21 A2989,,,,,,,,,,,,,,,,,,,None
KMKE,07/11/2017 15:40 UTC,,,,,,,,,,,,,,,,,,,,,,,,METAR KMKE 111540Z AUTO 09006KT 10SM FEW028 25/21 A2989,,,,,,,,,,,,,,,,,,,None
KMKE,07/11/2017 15:45 UTC,101219.11,25,,78.54,3.09,90,,,,,,,,,,,,286,,,,10,,METAR KMKE 111545Z AUTO 09006KT 10SM FEW028 25/21 A2989,,,,,,,,,,E,,,thin scattered,,,,21,98604.49,101116.07
KMKE,07/11/2017 15:50 UTC,101219.11,26,,74.02,2.57,110,,,,,,,,,,,,286,,,,10,,METAR KMKE 111550Z AUTO 11005KT 10SM FEW028 26/21 A2989,,,,,,,,,,ESE,,,thin scattered,,,,21,98604.49,101107.59
KMKE,07/11/2017 15:52 UTC,101185.24,25,20.6,76.63,3.09,110,,,101140,,,,,,,,,266,2503,,,10,,KMKE 111552Z 11006KT 10SM FEW026 BKN250 25/21 A2988 RMK AO2 SLP114  T02500206,,,,7620,,,,,,ESE,,,broken,,,,20.6,98571.49,101082.23
KMKE,07/11/2017 15:55 UTC,101185.24,26,,74.02,3.6,100,,,,,,,,,,,,266,,,,10,,METAR KMKE 111555Z AUTO 10007KT 10SM FEW026 26/21 A2988,,,,,,,,,,E,,,thin scattered,,,,21,98571.49,101073.75
